"","survey_id","id","assignment_id","duration_in_seconds","start_time","completion_time","approval_status","amount_paid","amount_bonused","estimated_cloud_research_fee","actual_completion_code","expected_completion_code","gender","gender_consistency","feedback","batch"
"352",312402,"AV5FCKI1TTSKR","39LNWE0K4YWIXZVTTNBS6ZVXAVHIUF",2241,"8/16/21 23:05","8/16/21 23:42","Approved",5,0,0.499,"68IXSTIKL2","68IXSTIKL2","Male","100.00%",NA,"base1"
"353",312402,"A1G98ADVAQS6FL","3ZR9AIQJUF9896KYARV4NRX7POF04I",1289,"8/16/21 23:21","8/16/21 23:42","Approved",5,0,0.499,"68FRR6FIZ2","68FRR6FIZ2","Male","100.00%",NA,"base1"
"354",312402,"A2NAKIXS3DVGAA","3WMOAN2SRFXAOFVKVTYP7TTXA1LNVQ",1962,"8/16/21 23:10","8/16/21 23:42","Approved",5,0,0.499,"68NTYVFN36","68NTYVFN36","Male","100.00%",NA,"base1"
"355",312402,"ARYL3C6N9SVV1","38BQUHLA9009GD1NIGXBZMAP9IDOMO",2243,"8/16/21 23:05","8/16/21 23:43","Approved",5,0,0.499,"68IMGGLB2","68IMGGLB2","Male","100.00%",NA,"base1"
"356",312402,"A2XFO0X6RCS98M","3JRJSWSMQLLMI0GOIKP0YB755PR3EK",2245,"8/16/21 23:05","8/16/21 23:43","Approved",5,0,0.499,"6835PIQS36","6835PIQS36","","",NA,"base1"
"357",312402,"AHV51QNX81FER","3D4CH1LGEET6HG1V5OGYPRV3IXI9GQ",1355,"8/16/21 23:20","8/16/21 23:43","Approved",5,0,0.499,"6893YGEH36","6893YGEH36","","",NA,"base1"
"358",312402,"A1TSD3O3C3ZUT6","3DOCMVPBTREXGAMBT2CYXCZKOYMNNC",792,"8/16/21 23:30","8/16/21 23:43","Approved",5,0,0.499,"48875","68NZCMEPD2","","",NA,"base1"
"359",312402,"A2LT6KC1X51FVW","34Q075JO11DRH7NFN9C2PTQ4D43104",2258,"8/16/21 23:05","8/16/21 23:43","Approved",5,0,0.499,"684T97J42","684T97J42","Male","100.00%",NA,"base1"
"360",312402,"A32W24TWSWXW","3ITXP059P0JYDXNVM01S3ZS92DMJSD",1850,"8/16/21 23:12","8/16/21 23:43","Approved",5,0,0.499,"68J9SXPX64","68J9SXPX64","","",NA,"base1"
"361",312402,"AXKTYKCT9NGHS","3570Y55XZTJLIH93D08EO8OUR61YG2",1884,"8/16/21 23:12","8/16/21 23:43","Approved",5,0,0.499,"68Y83LX72","68Y83LX72","Female","100.00%",NA,"base1"
"362",312402,"A14HW0XMI4R2ON","3ZGVPD4G6XHPSC5ETM941YCLNUCZT2",2202,"8/16/21 23:06","8/16/21 23:43","Approved",5,0,0.499,"68ZL95H4G2","68ZL95H4G2","","",NA,"base1"
"363",312402,"A2MCG5W6LHSRG9","34YB12FSQ2OLO0KPUXK3UD1NIWMMGZ",2273,"8/16/21 23:05","8/16/21 23:43","Approved",5,0,0.499,"68MNKKSY2","68MNKKSY2","Male","100.00%",NA,"base1"
"364",312402,"AJRY9ALX8069Y","358010RM5ITF099OXZLY5VKVCFUVXH",2285,"8/16/21 23:05","8/16/21 23:43","Approved",5,0,0.499,"68VVY9I82","68VVY9I82","Female","100.00%",NA,"base1"
"365",312402,"A12J4IRF5Z06BT","37TRT2X24URZWB6TBEFXDAI9YPZJBB",2275,"8/16/21 23:05","8/16/21 23:43","Approved",5,0,0.499,"68J9XTZ2R64","68J9XTZ2R64","Male","100.00%",NA,"base1"
"366",312402,"AYH5S2NOTSFKR","36TFCYNS48AAI8E4SA4UQUTM40MHXG",1240,"8/16/21 23:23","8/16/21 23:43","Approved",5,0,0.499,"68HT4EANT2","68HT4EANT2","Female","100.00%",NA,"base1"
"367",312402,"A3N4L5F7CEY0B2","3KB8R4ZV1I7P59GS38UUGXQT6XKGB6",1500,"8/16/21 23:18","8/16/21 23:43","Approved",5,0,0.499,"68GTUSPZB2","68GTUSPZB2","","",NA,"base1"
"368",312402,"A11KCJVVZDSOT0","3GLB5JMZF1VIK6ECH4L0BNET9IVGDC",2050,"8/16/21 23:09","8/16/21 23:44","Approved",5,0,0.499,"68GTLEVJG2","68GTLEVJG2","","",NA,"base1"
"369",312402,"A1FGKIKJYSL1MI","3WAKVUDHU0GL8FEXAW7VFA5OWF97UC",1246,"8/16/21 23:23","8/16/21 23:44","Approved",5,0,0.499,"68757EGUW2","68757EGUW2","","",NA,"base1"
"370",312402,"A2JM9K709T1M0G","3DZQRBDBSPFNSJL6JF95NSBK6G13SM",1909,"8/16/21 23:12","8/16/21 23:44","Approved",5,0,0.499,"683B9LFDZ2","683B9LFDZ2","Male","100.00%",NA,"base1"
"371",312402,"A3GVUYY3TWRPZT","32Q90QCQ1WLSEYOV3QHZFXO7GBFKEE",1251,"8/16/21 23:23","8/16/21 23:44","Approved",5,0,0.499,"68K7HYW964","68K7HYW964","","",NA,"base1"
"372",312402,"A235DXY5FJN0IW","3MTMREQS4ZIGJL10CZYG7PSBI3NWAO",2321,"8/16/21 23:05","8/16/21 23:44","Approved",5,0,0.499,"68NSYJ4R36","68NSYJ4R36","Female","100.00%",NA,"base1"
"373",312402,"AZV8213BMVMOT","3JRJSWSMQLLMI0GOIKP0YB755PTE3X",1160,"8/16/21 23:25","8/16/21 23:44","Approved",5,0,0.499,"68E5PIQS36","68E5PIQS36","","",NA,"base1"
"374",312402,"A73OHLYFA9U7S","3URFVVM169I4SPK3TRZE6UYN68MUZR",960,"8/16/21 23:28","8/16/21 23:44","Approved",5,0,0.499,"68UNE34MR2","68UNE34MR2","Male","100.00%",NA,"base1"
"375",312402,"A2G43KS55YGYQE","34X6J5FLPXYM0H8IUWCN8ZD8KP0QJU",2333,"8/16/21 23:05","8/16/21 23:44","Approved",5,0,0.499,"68QDC8X542","68QDC8X542","","",NA,"base1"
"376",312402,"A1KPSS6Z35MDC","3LOZAJ85YHD63IBM9P1N3QNKFH1X2B",2296,"8/16/21 23:06","8/16/21 23:44","Approved",5,0,0.499,"68XNPIHJ36","68XNPIHJ36","Male","100.00%",NA,"base1"
"377",312402,"A3G5OWGKHW6OL5","3LEP4MGT3K0MTP611ITMACNWT54BDR",1643,"8/16/21 23:17","8/16/21 23:44","Approved",5,0,0.499,"68BWMP3436","68BWMP3436","","",NA,"base1"
"378",312402,"AIQB7XXL5K2FR","39JEC7537Y1RXBYT63PBRIZLBXACV0",969,"8/16/21 23:28","8/16/21 23:44","Approved",5,0,0.499,"68AZPYY792","68AZPYY792","","",NA,"base1"
"379",312402,"A3OLRWACCCCUTU","3XM0HYN6NOZTPPLBGIM7BEA6ALKEP8",1789,"8/16/21 23:14","8/16/21 23:44","Approved",5,0,0.499,"68E67BTNX2","68E67BTNX2","Female","100.00%",NA,"base1"
"380",312402,"A3AA4D0OCBRP2B","3ZR9AIQJUF9896KYARV4NRX7POD40K",2320,"8/16/21 23:05","8/16/21 23:44","Approved",5,0,0.499,"68DRR6FIZ2","68DRR6FIZ2","Female","100.00%",NA,"base1"
"381",312402,"A1B14CS9DW7008","39OWYR0EPORF4HD82G2W6NOIQR1FYK",2165,"8/16/21 23:08","8/16/21 23:44","Approved",5,0,0.499,"68FNGHPW2","68FNGHPW2","Female","100.00%",NA,"base1"
"382",312402,"A1TXCO12MCTP8P","3D4CH1LGEET6HG1V5OGYPRV3IXIG9X",1185,"8/16/21 23:25","8/16/21 23:44","Approved",5,0,0.499,"68G3YGEH36","68G3YGEH36","Female","100.00%",NA,"base1"
"383",312402,"A1YFLIT0E5OJG4","30LSNF239YV9DNMRA31M0G05R4Z2II",1735,"8/16/21 23:15","8/16/21 23:44","Approved",5,0,0.499,"6825AD9N64","6825AD9N64","","",NA,"base1"
"384",312402,"A25PFSORDO3SWQ","3L70J4KAZKMHAF19V4TQF13QBNIDAX",1932,"8/16/21 23:12","8/16/21 23:44","Approved",5,0,0.499,"68DQTFK436","68DQTFK436","Male","100.00%",NA,"base1"
"385",312402,"A30W987G9S6F0G","3VNL7UK1XJJJNVEESAFXY6W3BPITF8",2355,"8/16/21 23:05","8/16/21 23:44","Approved",5,0,0.499,"68T3XEJKN2","68T3XEJKN2","","",NA,"base1"
"386",312402,"A1505ZMMJAAZE1","3QL2OFSM9AIEP6PK4C3KH158PU6NCS",1401,"8/16/21 23:21","8/16/21 23:44","Approved",5,0,0.499,"68N83PISQ2","68N83PISQ2","","",NA,"base1"
"387",312402,"A1TBL7E87DYE6J","3YHH42UU5FF47ERJGJUL98ZIBAB0LC",926,"8/16/21 23:29","8/16/21 23:44","Approved",5,0,0.499,"68BZURFUH2","68BZURFUH2","","",NA,"base1"
"388",312402,"A1SOFLJOEQB591","3BF51CHDTZA2LI8TPYFNHG6BUTYH0I",2363,"8/16/21 23:05","8/16/21 23:45","Approved",5,0,0.499,"68Y6F8AHB2","68Y6F8AHB2","","",NA,"base1"
"389",312402,"AU5JP4ALJ9JA2","3P59JYT76PKZM1224F0QEN2E2LFT2Q",1613,"8/16/21 23:18","8/16/21 23:45","Approved",5,0,0.499,"68TEQ2PYP2","68TEQ2PYP2","Female","100.00%",NA,"base1"
"390",312402,"A2MI6AUNBXGL47","3RGU30DZTE8VF2AQ2356RQT3AO4JM1",1976,"8/16/21 23:12","8/16/21 23:45","Approved",5,0,0.499,"684Q32E336","684Q32E336","","",NA,"base1"
"391",312402,"A1ROEDVMTO9Y3X","3XC1O3LBOWM5NNOAELIVTJ1N8L4TLD",2369,"8/16/21 23:05","8/16/21 23:45","Approved",5,0,0.499,"68TNINWC2","68TNINWC2","Female","100.00%",NA,"base1"
"392",312402,"A2TXC8Q2IFGRXH","30ZX6P7VFCV58Y6XSLMMCHF54JR2JX",719,"8/16/21 23:33","8/16/21 23:45","Approved",5,0,0.499,"6825MX5VX2","6825MX5VX2","","",NA,"base1"
"393",312402,"AOTSROWZG1XS1","354GIDR5ZF6RAI2XRQ82BO7U8CZ002",1437,"8/16/21 23:21","8/16/21 23:45","Approved",5,0,0.499,"68CBRAZI36","68CBRAZI36","","",NA,"base1"
"394",312402,"A28Q19NTTP0UIQ","3QAPZX2QN8DY6S5B6DCGUC095AL20Q",812,"8/16/21 23:31","8/16/21 23:45","Approved",5,0,0.499,"68LCDS8XQ2","68LCDS8XQ2","","",NA,"base1"
"395",312402,"AD4ALUT6LXXBU","3RANCT1ZVJH8ARHNNDJBKCRKF5XUBI",2324,"8/16/21 23:06","8/16/21 23:45","Approved",5,0,0.499,"68UKBN8ZA2","68UKBN8ZA2","","",NA,"base1"
"396",312402,"A3FSDH6HUZPNQ8","3EO896NRA0VZSX0AB06ID4OV4WZJT1",2243,"8/16/21 23:08","8/16/21 23:45","Approved",5,0,0.499,"68Z4BZNE2","68Z4BZNE2","Male","100.00%",NA,"base1"
"397",312402,"A1S5SPI4NQPGSI","3DQQ64TANKLN6P721IGDXKH6HPQPW0",1253,"8/16/21 23:24","8/16/21 23:45","Approved",5,0,0.499,"68QHGPK4D2","68QHGPK4D2","","",NA,"base1"
"398",312402,"AUQ79MANVDU9B","3QFUFYSY92FZ6AZOD9EPQYKBVQ4F41",1362,"8/16/21 23:23","8/16/21 23:45","Approved",5,0,0.499,"684KEA2YQ2","684KEA2YQ2","Male","100.00%",NA,"base1"
"399",312402,"A28V5XY8A0R6Q5","3AWETUDC96SZJYP3ZAA0NRACCDYZIN",1515,"8/16/21 23:20","8/16/21 23:45","Approved",5,0,0.499,"68ZCAPSDW2","68ZCAPSDW2","Female","100.00%",NA,"base1"
"400",312402,"A2H2LO1OOF8R5N","3LOZAJ85YHD63IBM9P1N3QNKFH4X2E",1082,"8/16/21 23:27","8/16/21 23:45","Approved",5,0,0.499,"68XKNBD8L2","68XKNBD8L2","","",NA,"base1"
"401",312402,"A2Z0DI2L5GV87Y","3OXV7EAXLIQI5LN9C262MNFSOR3632",2183,"8/16/21 23:09","8/16/21 23:45","Approved",5,0,0.499,"686F6NQAX2","686F6NQAX2","","",NA,"base1"
"402",312402,"A1JM5XNB4NCZR6","3VW04L3ZLX674YEJXEMGTGHGSQ4XXO",1425,"8/16/21 23:22","8/16/21 23:45","Approved",5,0,0.499,"684HME63V2","684HME63V2","","",NA,"base1"
"403",312402,"A1AIMKA54UBYIQ","3634BBTX0SUTEHY3YYGTKZUU084FIF",1756,"8/16/21 23:16","8/16/21 23:45","Approved",5,0,0.499,"68FUGYUB62","68FUGYUB62","Female","100.00%",NA,"base1"
"404",312402,"AKEMS83MHQJQO","3WETL7AQWX8MMHNV7JWXUH1SSWU35L",1321,"8/16/21 23:24","8/16/21 23:46","Approved",5,0,0.499,"683SWN8AE2","683SWN8AE2","","",NA,"base1"
"405",312402,"A2NH4DSOLI6VRR","3SLE99ER0RDPWQBXT0IJ146ZHNEZBE",1537,"8/16/21 23:20","8/16/21 23:46","Approved",5,0,0.499,"68ZZIQR936","68ZZIQR936","Male","100.00%",NA,"base1"
"406",312402,"A2L2E6J3D23CN4","3P59JYT76PKZM1224F0QEN2E2LH2T1",1022,"8/16/21 23:29","8/16/21 23:46","Approved",5,0,0.499,"68H2FM6J36","68H2FM6J36","Male","100.00%",NA,"base1"
"407",312402,"AFO9MCOXXSYY7","34S6N1K2ZZJFIEXFER16F0YZXRBLHX",1759,"8/16/21 23:16","8/16/21 23:46","Approved",5,0,0.499,"68LZREZN36","68LZREZN36","","",NA,"base1"
"408",312402,"AY0GYFO0YOPNX","3TVSS0C0E50LYH09IZPX2UI36SAWTB",1578,"8/16/21 23:20","8/16/21 23:46","Approved",5,0,0.499,"68W3X95S64","68W3X95S64","Female","100.00%",NA,"base1"
"409",312402,"A3180VXVP8MOIH","3YHH42UU5FF47ERJGJUL98ZIBA80L9",2450,"8/16/21 23:05","8/16/21 23:46","Approved",5,0,0.499,"688ZURFUH2","688ZURFUH2","","",NA,"base1"
"410",312402,"A3DUPRZSMU9W5R","3GNCZX450MNQZC4Z0DKLFVKFP6LAP8",2327,"8/16/21 23:07","8/16/21 23:46","Approved",5,0,0.499,"68AFL4NXG2","68AFL4NXG2","Female","100.00%",NA,"base1"
"411",312402,"A2OX8TSRCU6NKD","39O5D9O87XS7L2WAMTJ58N72KDG3CT",1351,"8/16/21 23:24","8/16/21 23:46","Approved",5,0,0.499,"68325A7892","68325A7892","","",NA,"base1"
"412",312402,"AXGYIT1GX3YD5","3IFS6Q0HJMJ2IM3P4IGSRYD9PYZIS2",1318,"8/16/21 23:24","8/16/21 23:46","Approved",5,0,0.499,"68I9SP2HF2","68I9SP2HF2","Male","100.00%",NA,"base1"
"413",312402,"A2UISTPVTDPOOG","3G0WWMR1UZKIJ7Z39U4F16UPT98QN1",1220,"8/16/21 23:26","8/16/21 23:46","Approved",5,0,0.499,"688UU7ZW64","688UU7ZW64","","",NA,"base1"
"414",312402,"A1KS9LITOVPAT8","3FIJLY1B6Y4LV3L7BT6DTWV6MM1FPT",1001,"8/16/21 23:30","8/16/21 23:46","Approved",5,0,0.499,"68FV6L4YF2","68FV6L4YF2","Male","100.00%",NA,"base1"
"415",312402,"AZ8JL3QNIPY4U","3EO896NRA0VZSX0AB06ID4OV4WZTJB",2469,"8/16/21 23:05","8/16/21 23:46","Approved",5,0,0.499,"68TV6SR82","68TV6SR82","","",NA,"base1"
"416",312402,"A2EH7IQCDH2Q5D","3YW4XOSQKUL7XTZVLGQME0EBTTB1UB",934,"8/16/21 23:31","8/16/21 23:46","Approved",5,0,0.499,"68BEGTUX36","68BEGTUX36","","",NA,"base1"
"417",312402,"AL7UTA8J27TFK","3EWIJTFFVS7Q18HRZX7HWD9Y2DA0EP",1068,"8/16/21 23:29","8/16/21 23:46","Approved",5,0,0.499,"68A97HSTE2","68A97HSTE2","Male","100.00%",NA,"base1"
"418",312402,"AWDGX4AXVX2X0","3U5JL4WY5O9G6WQ9D3KBW5KIZV04XH",1472,"8/16/21 23:22","8/16/21 23:47","Approved",5,0,0.499,"684KKQ94U2","684KKQ94U2","Male","100.00%",NA,"base1"
"419",312402,"A2FYFCD16Z3PCC","3YMTUJH0DWG9PFHP8TJE72ZCMZC4TY",1486,"8/16/21 23:22","8/16/21 23:47","Approved",5,0,0.499,"684CEP9HM2","684CEP9HM2","Male","100.00%",NA,"base1"
"420",312402,"A397HP5TSIF2LO","3TE3O857348M6MPA0QVVE81WE0K2RO",1094,"8/16/21 23:29","8/16/21 23:47","Approved",5,0,0.499,"68KEAM7E2","68KEAM7E2","","",NA,"base1"
"421",312402,"A30AMDO3KY5HQC","3K3R2QNK8F3PMY2QPT5FT6WUR5YU9C",971,"8/16/21 23:31","8/16/21 23:47","Approved",5,0,0.499,"68UUFQPKR64","68UUFQPKR64","","",NA,"base1"
"422",312402,"AT4WOAQUBY4I9","3SKRO2GZ75RTUXUJR2MK8D5DR2C1KD",1217,"8/16/21 23:26","8/16/21 23:47","Approved",5,0,0.499,"68C5MURGS2","68C5MURGS2","Female","100.00%",NA,"base1"
"423",312402,"AC345Z4TYHYVO","32SVAV9L3J9JSNZC2FNE2SHEKAU3AQ",1843,"8/16/21 23:16","8/16/21 23:47","Approved",5,0,0.499,"683EECJLV64","683EECJLV64","Female","100.00%",NA,"base1"
"424",312402,"A2J6S7QR4CGXTW","3SNVL38CI8SDH04H7ZB4P9O4VZ2KCL",1479,"8/16/21 23:22","8/16/21 23:47","Approved",5,0,0.499,"68K4B483S2","68K4B483S2","","",NA,"base1"
"425",312402,"A3EYRDEQ7CXUMN","3QILPRALQ9VCD3Z7N0NFFF9PZ3O8NA",816,"8/16/21 23:33","8/16/21 23:47","Approved",5,0,0.499,"6889N39RQ2","6889N39RQ2","Male","100.00%",NA,"base1"
"426",312402,"A1Z12SGB1WMXHK","32XVDSJFP3XV96CIVIZES97M8DJM2I",1757,"8/16/21 23:18","8/16/21 23:47","Approved",5,0,0.499,"68MMEIVFV64","68MMEIVFV64","Male","100.00%",NA,"base1"
"427",312402,"A3T467USWU7ZOY","3WZ36BJEV7GTAE2YN8T1FG5IWRSTBS",1719,"8/16/21 23:18","8/16/21 23:47","Approved",5,0,0.499,"68TIT2GJZ2","68TIT2GJZ2","","",NA,"base1"
"428",312402,"A3QLGMZOLGMBQ1","3MRNMEIQW96Y6YSDSVIGOFJ15ZKLDQ",1011,"8/16/21 23:30","8/16/21 23:47","Approved",5,0,0.499,"68LJVY9EM2","68LJVY9EM2","Male","100.00%",NA,"base1"
"429",312402,"AVGN8K8WNCGFT","3FPRZHYEP273KB2ADAEAYFVR5KWV3K",1147,"8/16/21 23:28","8/16/21 23:47","Approved",5,0,0.499,"68VRAA3ER64","68VRAA3ER64","","",NA,"base1"
"430",312402,"A1X65JF24DWI87","3II4UPYCON79XV8QK0QC51IVF56QDJ",1326,"8/16/21 23:25","8/16/21 23:47","Approved",5,0,0.499,"68QVQVNU36","68QVQVNU36","Female","100.00%",NA,"base1"
"431",312402,"AZACNY1H74YWS","30LSNF239YV9DNMRA31M0G05R412IK",1141,"8/16/21 23:28","8/16/21 23:47","Approved",5,0,0.499,"682GR93S2","682GR93S2","","",NA,"base1"
"432",312402,"A3UT4PVIWBLFLN","3KIBXJ1WD9UEQP1KX4KVK9ILKDLKOI",1483,"8/16/21 23:23","8/16/21 23:47","Approved",5,0,0.499,"68LIKP9X36","68LIKP9X36","Female","100.00%",NA,"base1"
"433",312402,"A4LIJVRU6DG61","30LB5CDZNGAOC38NVKLUHNAGQJJ0ZV",1287,"8/16/21 23:26","8/16/21 23:47","Approved",5,0,0.499,"68JAL8GC36","68JAL8GC36","Male","100.00%",NA,"base1"
"434",312402,"A1FG2G9TZSDN","3N1FSUEFL9028QLSM3JZ2YHQJDPD4P",1152,"8/16/21 23:28","8/16/21 23:48","Approved",5,0,0.499,"68DQZS2EN2","68DQZS2EN2","Female","100.00%",NA,"base1"
"435",312402,"AJ5L00MR9IAFY","3WMINLGALF375NVVV8YFVVL8QNACA0",1018,"8/16/21 23:31","8/16/21 23:48","Approved",5,0,0.499,"68ALYV3GM2","68ALYV3GM2","Female","100.00%",NA,"base1"
"436",312402,"A1G187YBG0DVMQ","3HRMW88U1AQODW94GVV09LE7BFY0MB",2559,"8/16/21 23:05","8/16/21 23:48","Approved",5,0,0.499,"68YEVWUM64","68YEVWUM64","Male","100.00%",NA,"base1"
"437",312402,"A2FL477TMKC91L","3B4YI393VDWRC06L9UA6V0JWYW0SS3",1835,"8/16/21 23:17","8/16/21 23:48","Approved",5,0,0.499,"68SJUCVI36","68SJUCVI36","Female","100.00%",NA,"base1"
"438",312402,"AIHUIAQ4922K3","3QBD8R3Z25JTCNCHCCXFDSTPNRT4OA",2502,"8/16/21 23:06","8/16/21 23:48","Approved",5,0,0.499,"68TTXCJ3B2","68TTXCJ3B2","","",NA,"base1"
"439",312402,"A1B3B409V58ACB","3IOEN3P9SBJMVI9UPYSJYU0VQ7T61E",879,"8/16/21 23:33","8/16/21 23:48","Approved",5,0,0.499,"68TUYIB336","68TUYIB336","","",NA,"base1"
"440",312402,"A2NA6X1SON3KFH","3EA3QWIZ4MV3XMG4TILI139VRHAITO",2355,"8/16/21 23:09","8/16/21 23:48","Approved",5,0,0.499,"68A9IMMWE2","68A9IMMWE2","Male","100.00%",NA,"base1"
"441",312402,"A1KZ0KE93WNN5O","3YW4XOSQKUL7XTZVLGQME0EBTT8U11",1713,"8/16/21 23:20","8/16/21 23:48","Approved",5,0,0.499,"68TELXK464","68TELXK464","Female","100.00%",NA,"base1"
"442",312402,"A37S96RT1P1IT2","31UV0MXWNUC1CK5ESM3KYN3HBES5IO",1124,"8/16/21 23:30","8/16/21 23:48","Approved",5,0,0.499,"68S335UM64","68S335UM64","","",NA,"base1"
"443",312402,"A2YCR4FHNPULZZ","3DI28L7YXEEQ8X29VGBHAIS875G1ET",1316,"8/16/21 23:26","8/16/21 23:48","Approved",5,0,0.499,"68GSB2E7I2","68GSB2E7I2","","",NA,"base1"
"444",312402,"A2W121DQXNQK1","3IRIK4HM3EK6ILJS5VH3FQJMU4KC6A",1063,"8/16/21 23:31","8/16/21 23:48","Approved",5,0,0.499,"68CM3S6MI64","68CM3S6MI64","","",NA,"base1"
"445",312402,"A7SXWHGK8B40R","3OLQQLKKNWPX3EIDL5HNEIOU1MCJEB",2590,"8/16/21 23:05","8/16/21 23:48","Approved",5,0,0.499,"68JI5EWL36","68JI5EWL36","","",NA,"base1"
"446",312402,"A2DNEPVF6DTLGH","35GCEFQ6I9OKTV7KE73DJL8NTV0Z3M",2163,"8/16/21 23:12","8/16/21 23:48","Approved",5,0,0.499,"68Z8379F52","68Z8379F52","","",NA,"base1"
"447",312402,"A1HFY6TQD2GBZA","32KTQ2V7RHF69QXHGRET2WF0EJRM98",2587,"8/16/21 23:05","8/16/21 23:48","Approved",5,0,0.499,"68MFEXFVK2","68MFEXFVK2","","",NA,"base1"
"448",312402,"A2I3IM3RJO2OL0","3ND9UOO81O2XF4S49QN6G38MCFNWL7",2169,"8/16/21 23:13","8/16/21 23:49","Approved",5,0,0.499,"68WM64X964","68WM64X964","","",NA,"base1"
"449",312402,"AK884VX5S74ZW","3M23Y66PO67MP28O2H73UVN4G71S6F",2570,"8/16/21 23:06","8/16/21 23:49","Approved",5,0,0.499,"68SN726Y36","68SN726Y36","","",NA,"base1"
"450",312402,"A2GXLM74C7BDI8","3JMSRU9HQMU6U9I72UV6H6ZOW9KEVS",2530,"8/16/21 23:07","8/16/21 23:49","Approved",5,0,0.499,"68EZVIU9M2","68EZVIU9M2","","",NA,"base1"
"451",312402,"A3G0GCV9L0OYJC","3BDCF01OG1U149N4OR5U10T2NNNYL8",2219,"8/16/21 23:12","8/16/21 23:49","Approved",5,0,0.499,"68Y2R4C64","68Y2R4C64","","",NA,"base1"
"452",312402,"A1UBV2NP7OVDVV","336KAV9KYUSV3N1WELNPM4UTHNW2YN",2450,"8/16/21 23:08","8/16/21 23:49","Approved",5,0,0.499,"682TPWS962","682TPWS962","","",NA,"base1"
"453",312402,"A155JNJQ69WMDI","3180JW2OT8CX7VPKA4OKAOIHOTFJ5C",1869,"8/16/21 23:18","8/16/21 23:49","Approved",5,0,0.499,"68JIA7T82","68JIA7T82","Male","100.00%",NA,"base1"
"454",312402,"AWYKYM16CB00Z","37QW5D2ZRKM9TGRCVW41E9JVM2W8SM",923,"8/16/21 23:34","8/16/21 23:49","Approved",5,0,0.499,"688V4RM2Q2","688V4RM2Q2","Female","100.00%",NA,"base1"
"455",312402,"A15CL9A9FVSJDW","3VP0C6EFSKWJR7VJIKBHIMOYOILM6Z",1884,"8/16/21 23:18","8/16/21 23:49","Approved",5,0,0.499,"68MMK7K636","68MMK7K636","Male","100.00%",NA,"base1"
"456",312402,"A1K8QNLYYYX21W","3WLEIWSYHSH9HSB74LJ104ZQRRIH22",2651,"8/16/21 23:05","8/16/21 23:49","Approved",5,0,0.499,"68HQLSSWW2","68HQLSSWW2","Male","100.00%",NA,"base1"
"457",312402,"A2J2XDQOGA336R","358UUM7WR33TSNMG62CQAZI4PG77RA",1048,"8/16/21 23:32","8/16/21 23:49","Approved",5,0,0.499,"6874QGTWU64","6874QGTWU64","Female","100.00%",NA,"base1"
"458",312402,"A2NZAL7KHOR6VF","37Q970SNZI8RIG7RWBVMZZWN8WPS1L",1083,"8/16/21 23:31","8/16/21 23:49","Approved",5,0,0.499,"68PWV78S72","68PWV78S72","","",NA,"base1"
"459",312402,"A34SUZWGLXIWM8","3VJ40NV2QMNDT8R7RDYNL05H3QATOV",2232,"8/16/21 23:12","8/16/21 23:49","Approved",5,0,0.499,"68A5D8MN36","68A5D8MN36","","",NA,"base1"
"460",312402,"AW8JVJQNLTXND","3FTOP5WARJOYCO3JDYI8TTMQ7L50J9",1659,"8/16/21 23:22","8/16/21 23:50","Approved",5,0,0.499,"685MI3RP64","685MI3RP64","","",NA,"base1"
"461",312402,"A37OUZOGQKGMW0","3IXEICO796JN42L3RHCT40JQIQFT65",2676,"8/16/21 23:05","8/16/21 23:50","Approved",5,0,0.499,"68TQCLJCI2","68TQCLJCI2","Female","100.00%",NA,"base1"
"462",312402,"A2SM1GBN4ARGM4","3X4JMASXCQ9SU557P65RV53DZGX0BP",1278,"8/16/21 23:28","8/16/21 23:50","Approved",5,0,0.499,"68X3559S42","68X3559S42","","",NA,"base1"
"463",312402,"A2L37GML92D0V6","3ZPBJO59KT1WK29N1A3IWNQUOIBDHB",1192,"8/16/21 23:30","8/16/21 23:50","Approved",5,0,0.499,"68DQ32KB64","68DQ32KB64","Female","100.00%",NA,"base1"
"464",312402,"A2ELXYKRPPGRPB","3M1CVSFP645BZO5E0QZAF0APU2AAQ2",1209,"8/16/21 23:30","8/16/21 23:50","Approved",5,0,0.499,"68APZZ6V64","68APZZ6V64","Female","100.00%",NA,"base1"
"465",312402,"A1P6OXEJ86HQRM","3L4D84MIL3S9NO9FB6PTZLL7T24JHR",2684,"8/16/21 23:05","8/16/21 23:50","Approved",5,0,0.499,"68J7TFSM42","68J7TFSM42","Male","100.00%",NA,"base1"
"466",312402,"A230VUDYOCRZ4N","3OJSZ2ATDWW4N0OI9VZN7YD8XYI75W",1101,"8/16/21 23:32","8/16/21 23:50","Approved",5,0,0.499,"6878NIW236","6878NIW236","Female","100.00%",NA,"base1"
"467",312402,"A8562J49TRH3C","3DEL4X4ELALW434T2A8ICUOPUW1YXY",829,"8/16/21 23:36","8/16/21 23:50","Approved",5,0,0.499,"68YUA3AXD2","68YUA3AXD2","","",NA,"base1"
"468",312402,"A3PNJO5PQF54I5","3VSOLARPKF95N4P7A99E6X6UESD39C",1590,"8/16/21 23:24","8/16/21 23:50","Approved",5,0,0.499,"683UE75PS2","683UE75PS2","Female","100.00%",NA,"base1"
