"","start_date_b","end_date_b","status_b","ip_address_b","progress_b","duration_in_seconds_b","finished_b","recorded_date_b","response_id_b","recipient_last_name_b","recipient_first_name_b","recipient_email_b","external_reference_b","location_latitude_b","location_longitude_b","distribution_channel_b","user_language_b","consent_b","consent_t_first_click_b","consent_t_last_click_b","consent_t_page_submit_b","consent_t_click_count_b","id","sns1_b","sns2_b","sns3_b","sns4_b","sn_sp1_first_click_b","sn_sp1_last_click_b","sn_sp1_page_submit_b","sn_sp1_click_count_b","sn_sp2_first_click_b","sn_sp2_last_click_b","sn_sp2_page_submit_b","sn_sp2_click_count_b","sns5_b","sns6_b","sns7_b","sns8_b","nfc1_b","nfc2_b","nfc3_b","nfc4_b","nfc5_b","nfc6_b","q119_first_click_b","q119_last_click_b","q119_page_submit_b","q119_click_count_b","ccr1_b","ccr2_b","ccr3_b","ccr4_b","ccr5_b","ccr6_b","q127_first_click_b","q127_last_click_b","q127_page_submit_b","q127_click_count_b","nse1_b","nse2_b","nse3_b","nse4_b","nse5_b","nse6_b","q120_first_click_b","q120_last_click_b","q120_page_submit_b","q120_click_count_b","q22_b","q47_b","q3_b","q65_b","q37_b","q49_b","q4a_b","q66_b","q40_b","q25_b","q10_b","q2a_b","q2b_b","q18_b","q4b_b","q121_first_click_b","q121_last_click_b","q121_page_submit_b","q121_click_count_b","onsac_b","q122_first_click_b","q122_last_click_b","q122_page_submit_b","q122_click_count_b","math_conf_b","math_place_1_b","rav_training_b","q123_first_click_b","q123_last_click_b","q123_page_submit_b","q123_click_count_b","ravens_rt_first_click_b","ravens_rt_last_click_b","ravens_rt_page_submit_b","ravens_rt_click_count_b","ravens1_b","ravens2_b","ravens3_b","ravens4_b","ravens5_b","ravens6_b","ravens7_b","ravens8_b","ravens9_b","ravens10_b","rav_conf_b","rav_place_1_b","vocabp_b","vocab_test_p1_time_first_click_b","vocab_test_p1_time_last_click_b","vocab_test_p1_time_page_submit_b","vocab_test_p1_time_click_count_b","vocab_test_p1_4_b","vocab_test_p1_8_b","vocab_test_p1_10_b","vocab_test_p1_11_b","vocab_test_p1_12_b","vocab_test_p1_15_b","vocab_test_p2_19_b","vocab_test_p2_22_b","vocab_test_p2_25_b","vocab_test_p2_26_b","vocab_test_p2_33_b","vocab_test_p2_36_b","vocab_conf_b","vocab_place_1_b","verb_log_ac_b","verb_log1_b","verb_log2_b","verb_log3_b","verb_log4_b","q124_first_click_b","q124_last_click_b","q124_page_submit_b","q124_click_count_b","verb_conf_b","verb_place_1_b","pk1_b","q125_first_click_b","q125_last_click_b","q125_page_submit_b","q125_click_count_b","pk2_b","pk3_b","pk4_b","pk5_b","q126_first_click_b","q126_last_click_b","q126_page_submit_b","q126_click_count_b","p_kconf_b","q215_1_b","aot1_b","aot2_b","aot4_b","aot5_b","aot6_b","aot7_b","q128_first_click_b","q128_last_click_b","q128_page_submit_b","q128_click_count_b","v1_b","v2_1_b","v2_4_b","v2_5_b","v2_6_b","v2_7_b","v2_8_b","v2_9_b","v2_11_b","v2_10_b","v2_10_text_b","v3_b","v4_b","v5_1_b","v5_10_b","v5_4_b","v5_5_b","v5_6_b","v5_7_b","v5_8_b","v5_11_b","v5_9_b","v5_9_text_b","v6_b","v7_1_b","v7_4_b","v7_5_b","v7_6_b","v8_b","v10_b","v11_b","v12_b","v13_b","flutimes_b","dem_age_b","dem_gender_1_b","dem_gender_2_b","dem_gender_5_b","dem_gender_3_b","dem_gender_4_b","dem_gender_3_text_b","dem_race_1_b","dem_race_2_b","dem_race_3_b","dem_race_4_b","dem_race_5_b","dem_race_6_b","dem_race_7_b","dem_race_8_b","dem_race_9_b","dem_race_8_text_b","dem_lang_b","dem_ed_b","dem_zip_b","dem_h_hnum_b","dem_inc_b","dem_annes_id_b","dem_annes_id2_b","dem_annes_party_b","dem_annes_party_4_text_b","dem_annes_party_str_b","dem_annes_party_lean_b","dem_cheat_8_b","dem_cheat_10_b","dem_cheat_11_b","dem_cheat_9_b","dem_conf_b","dem_meta_info_browser_b","dem_meta_info_version_b","dem_meta_info_operating_system_b","dem_meta_info_resolution_b","worker_id_b","num_score_b","numz_b","num_rank_b"
"11","8/16/21 17:06","8/16/21 17:18","0","72.74.213.153","100","706","1","8/16/21 17:18","R_28At3JH74AjotLi","","","","","42.31199646","-71.10810089","anonymous","EN","1","1.855","3.223","3.707","3","AMWIBULQ4S8K3","5","5","6","6","2.003","4.926","5.609","5","1.826","16.104","16.745","7","5","5","5","6","14","14","12","12","14","14","1.385","10.106","10.96","9","11","9","1","1","10","5","3.629","10.891","11.519","4","6","6","4","4","3","3","2.329","15.409","16.006","15","90","","60","","","","","","","","12","","","16","","4.756","17.153","18.025","4","5","0.657","2.457","4.705","2","3","50","4","4.76","9.338","10.071","3","0.805","121.956","181.54","29","1","1","1","1","1","1","0","1","0","1","7","67","1","1.848","45.849","46.199","15","","","0","","0","0","1","1","1","1","1","1","8","60","1","1","1","1","2","5.284","36.566","37.515","10","4","80","17","0.812","1.353","2.116","2","6","1","2","1","1.458","12.789","13.358","7","2","39","5","5","2","3","3","2","3.139","12.229","12.824","11","1","","","","","","","","","","","1","1","","","","","","","","","","","7","","","","1","8","9","1","6","1","5","31","1","","","","","","1","","","","","","","","","","1","4","2130","1","10","1","","4","Socialist","","4","","","","1","","Chrome","92.0.4515.131","Windows NT 10.0","1280x800","AMWIBULQ4S8K3","5","-0.113","45.50%"
"12","8/16/21 17:08","8/16/21 17:18","0","99.155.202.109","100","594","1","8/16/21 17:18","R_1gGi3KKgUycfy8q","","","","","33.15750122","-96.49490356","anonymous","EN","1","2.377","2.377","2.915","1","A3DUPRZSMU9W5R","4","5","5","5","1.572","3.668","4.282","4","1.609","7.345","7.998","5","5","6","6","4","11","11","15","14","11","11","0.852","6.411","7.096","6","10","6","1","1","11","9","2.424","4.504","5.63","2","5","5","4","1","5","3","1.798","9.165","9.765","6","90","","60","","","","","","","","9","","","12","","8.767","8.767","10.739","1","5","6.669","6.669","8.889","1","3","36","4","12.55","12.55","13.259","1","22.566","171.853","180.079","14","1","1","1","1","1","1","1","0","1","0","4","33","1","4.94","48.38","48.938","13","1","0","1","0","0","0","0","1","1","1","1","1","8","66","1","2","3","1","2","2.548","24.34","25.123","5","4","51","15","1.802","1.802","2.431","1","6","1","1","1","1.089","11.04","11.846","4","3","51","4","5","2","6","2","2","2.59","8.773","9.37","6","1","","","","","","","","","","","1","1","","","","","","","","","","","4","","","","1","7","4","1","6","1","3","46","","","1","","","","1","","","","","","","","","","1","5","75407","3","3","2","","1","","2","","","","","1","","Chrome","92.0.4515.107","Windows NT 10.0","1920x1080","A3DUPRZSMU9W5R","5","-0.113","45.50%"
"13","8/16/21 17:06","8/16/21 17:18","0","72.191.187.92","100","735","1","8/16/21 17:18","R_Q0ViXL7BRh1XWMh","","","","","31.77029419","-106.3005981","anonymous","EN","1","3.309","3.309","4.322","1","A2UI8O9F6DRQR1","4","5","4","6","4.359","8.18","8.935","4","3.691","8.576","9.496","4","6","6","6","6","11","13","14","12","14","12","3.351","23.185","24.328","7","11","11","6","6","11","6","6.413","47.027","49.756","2","7","7","7","6","1","6","1.406","8.701","9.385","6","90","","60","","","","","","","","9","","","10","","15.066","15.066","17.539","1","5","4.401","4.401","7.078","1","3","60","4","10.173","14.937","15.694","3","2.728","90.602","180.042","11","1","1","1","1","0","0","0","1","0","0","5","59","1","21.507","49.9","55.218","12","0","1","0","1","0","0","0","1","1","1","0","1","8","51","1","1","3","2","2","7.898","29.639","32.117","6","3","51","16","1.772","2.681","3.363","2","2","3","1","1","2.2","8.313","9.053","4","2","51","4","4","1","7","7","1","4.551","14.878","15.831","6","2","","","","","1","","","","","","","","","","","","","","","","","","5","","","","1","7","7","6","4","","2","34","","","1","","","","1","","","","","","","","","","1","5","79936","4","7","7","","2","","1","","","","","1","I did not have any difficulty completing the tasks.","Chrome","92.0.4515.130","CrOS x86_64 13982.69.0","1366x768","A2UI8O9F6DRQR1","5","-0.113","45.50%"
"14","8/16/21 17:07","8/16/21 17:18","0","172.11.220.144","100","638","1","8/16/21 17:18","R_1PXjs9KwJxSTx5w","","","","","39.64379883","-84.17430115","anonymous","EN","1","6.232","6.232","6.729","1","A2WWYVKGZZXBOB","2","3","3","3","1.713","4.685","5.695","4","1.396","4.334","4.921","5","3","3","3","4","11","11","15","15","11","15","0.974","13.188","13.736","9","4","2","2","1","1","1","2.554","2.962","4.003","2","1","4","4","1","7","1","1.381","10.863","11.572","9","70","218","","14","","25","","","","","","","","","","","","","","5","0","0","4.579","0","3","25","4","1.819","14.202","14.942","5","2.288","107.301","180.119","12","0","1","1","1","0","0","1","0","0","0","4","14","1","3.831","47.571","48.231","11","0","0","1","1","0","0","1","1","1","","1","1","6","51","1","4","3","1","2","92.951","114.885","115.588","5","4","62","14","1.381","1.381","2.418","1","6","6","4","4","0.684","11.801","12.571","7","1","19","4","4","2","2","4","2","3.258","15.856","16.487","12","2","","","","","","","1","","","","","","","","","","","","","","","","1","","","","1","1","8","4","1","","0","39","1","","","","","","1","","","","","","","","","","1","5","","1","3","4","","3","","","2","","","","1","","Firefox","91","Windows NT 6.1","1280x720","A2WWYVKGZZXBOB","3","-1.058","14.50%"
"15","8/16/21 17:06","8/16/21 17:18","0","73.189.185.155","100","718","1","8/16/21 17:18","R_abgE0jKcchHwezL","","","","","37.30279541","-121.9981995","anonymous","EN","1","3.832","6.103","6.482","3","A1YSYI926BBOHW","6","6","6","6","0","0","5.174","0","0","0","6.685","0","6","5","5","6","15","14","11","11","14","15","0","0","10.653","0","11","11","2","6","11","7","0","0","4.857","0","7","7","7","7","2","6","0","0","9.911","0","90","","85","","","","","","","","18","","","","5","6.42","6.42","7.767","1","5","4.409","4.409","6.543","1","3","74","4","7.068","12.715","15.123","2","4.615","161.942","180.018","13","1","1","1","1","1","1","1","1","1","1","5","62","1","2.983","50.55","51.529","12","0","0","1","1","1","0","1","1","1","1","1","1","8","47","1","2","3","1","3","5.398","38.058","46.915","7","4","46","16","1.444","2.063","2.484","2","6","6","1","4","1.803","15.775","16.677","6","2","51","5","7","1","2","2","1","4.094","4.094","14.548","1","1","","","","","","","","","","","4","1","","","","","","","","","","","7","","1","1","","8","1","1","6","1","7","37","1","","","","","","1","","","1","1","","","","","","1","5","95148","4","13","1","","3","","","4","","","","1","","Edge","91.0.864.37","Windows NT 10.0","1920x1080","A1YSYI926BBOHW","6","0.843","80.04%"
"16","8/16/21 17:06","8/16/21 17:18","0","24.118.13.112","100","746","1","8/16/21 17:18","R_2sT5UIszS8NxeMt","","","","","44.95339966","-93.38420105","anonymous","EN","1","8.728","8.728","9.401","1","A1PIGZNLSQMGNW","4","5","6","5","1.297","10.137","10.763","4","2.64","9.026","9.607","4","5","6","5","6","13","12","14","14","13","12","1.486","13.75","14.536","7","11","10","3","2","10","8","7.738","9.315","9.882","2","5","6","5","6","3","4","1.762","9.984","10.602","7","90","","60","","","","","","","","18","","","","4","0.596","0.596","19.688","1","5","0.44","0.44","5.064","1","3","40","4","31.971","31.971","33.757","1","20.183","168.46","180.147","12","1","1","1","1","1","1","0","0","0","0","6","60","1","5.887","59.701","60.439","12","0","0","1","1","0","0","0","1","1","1","1","1","7","65","1","3","3","1","1","11.173","62.642","63.51","7","3","35","17","1.462","1.462","2.442","1","6","2","1","2","0.757","17.737","18.494","5","3","70","7","6","2","4","4","2","2.547","14.083","14.692","8","1","","","","","","","","","","","1","1","","","","","","","","","","","4","","","","1","8","4","4","6","4","10","40","1","","","","","","1","","","","","","","","","","1","3","55426","0","5","2","","1","","1","","","","","1","Not at all.  It all made sense and I had no problems.  Thanks for the opportunity!","Chrome","92.0.4515.131","Windows NT 10.0","1920x1080","A1PIGZNLSQMGNW","6","0.843","80.04%"
"17","8/16/21 17:06","8/16/21 17:18","0","24.34.200.35","100","751","1","8/16/21 17:18","R_3McJSMzWrRGd5Ej","","","","","42.67889404","-72.04769897","anonymous","EN","1","2.612","2.612","3.501","1","A1MO35UIZFW1BR","3","4","4","4","0.504","3.125","4.383","4","0.589","3.061","5.858","4","5","4","4","5","13","13","13","13","13","13","0.393","5.36","8.994","6","6","6","6","6","6","6","0.616","1.408","3.184","2","4","4","4","4","4","4","0.56","5.736","10.544","6","100","268","","","20","","","","","80","","","","","","","","","","5","1.582","3.292","5.442","2","4","51","4","11.818","11.818","14.297","1","18.139","164.827","180.134","6","1","1","1","1","0","0","","","","","3","51","1","10.074","72.73","74.126","14","0","0","1","1","0","0","1","1","1","1","1","1","9","51","1","2","3","1","2","22.713","119.409","121.811","5","4","51","16","1.36","1.36","2.571","1","6","1","1","1","1.151","19.745","22.212","4","4","51","4","4","4","4","4","4","0.624","10.724","11.457","8","1","","","","","","","","","","","4","1","","","","","","","","","","","5","","","","1","6","6","6","6","1","4","22","1","","","","","","1","","","","","","","","","","1","5","1331","3","1","2","","1","","1","","","","","1","","Firefox","91","Windows NT 10.0","1280x720","A1MO35UIZFW1BR","5","0.067","52.67%"
"18","8/16/21 17:06","8/16/21 17:18","0","67.246.249.60","100","760","1","8/16/21 17:18","R_3eeQlyFVCob6trJ","","","","","43.09080505","-77.43479919","anonymous","EN","1","4.604","4.604","6.147","1","A1FKRZKU1H9YFC","3","3","5","5","1.453","6.651","7.519","6","2.331","8.957","9.773","5","4","6","6","4","12","12","14","14","13","12","1.576","15.861","16.751","6","11","11","11","6","11","6","3.104","7.004","7.96","3","3","3","5","5","3","5","4.814","12.487","13.325","6","55","268","","","20","","","","","80","","","","","","","","","","5","4.43","4.43","7.131","1","2","50","4","9.579","9.579","11.47","1","18.804","135.584","180.11","10","0","1","1","0","0","1","0","","","0","6","79","1","4.999","71.575","93.924","13","1","1","1","1","0","0","0","1","1","0","0","1","8","86","1","3","3","1","1","6.774","41.919","43.02","5","5","89","16","1.612","1.612","2.79","1","6","4","1","1","1.699","13.025","13.834","5","2","51","6","6","2","4","2","2","3.168","14.245","15.057","6","1","","","","","","","","","","","1","1","","","","","","","","","","","5","","","","1","8","4","4","4","","1","39","","","1","","","","1","","","","","","","","","","1","7","14450","1","4","1","","1","","1","","","","","1","The vocabulary was more related words rather than definitions.","Firefox","90","Macintosh","1280x800","A1FKRZKU1H9YFC","5","0.067","52.67%"
"19","8/16/21 17:05","8/16/21 17:19","0","172.58.44.79","100","815","1","8/16/21 17:19","R_2D1hZgq1aiCAhEq","","","","","47.60339355","-122.3414001","anonymous","EN","1","3.491","3.491","4.529","1","AWH9PNZE79UCX","4","5","5","3","1.122","3.952","7.311","6","1.343","3.453","5.197","5","5","3","3","4","13","15","14","14","12","13","0.587","4.087","4.965","7","8","5","4","8","7","6","0.392","0.749","1.945","2","4","6","6","3","4","3","0.86","5.335","5.937","8","100","268","","","20","","","","","200","","","","","","","","","","5","5.519","6.687","9.501","3","5","90","4","12.285","16.461","17.211","3","2.22","10.994","181.298","9","0","0","0","0","1","0","1","0","1","0","3","39","1","7.198","73.706","74.53","13","0","0","0","1","0","0","0","1","1","1","0","1","8","71","1","1","3","1","2","7.388","61.115","62.343","6","4","71","15","1.92","2.6","2.832","2","2","1","1","1","1.245","15.421","16.09","4","3","24","4","3","3","6","5","5","1.06","4.926","6.27","7","1","","","","","","","","","","","1","1","","","","","","","","","","","1","","","","1","7","8","8","6","1","0","30","1","","","","","","1","","","","","","","","","","1","3","98146","1","4","4","1","3","","","2","","","","1","","Chrome","92.0.4515.131","Windows NT 10.0","1536x864","AWH9PNZE79UCX","4","-0.523","30.05%"
"20","8/16/21 17:06","8/16/21 17:19","0","174.52.11.86","100","809","1","8/16/21 17:19","R_1JIsvMcvCvGQtJw","","","","","40.51530457","-112.031601","anonymous","EN","1","4.315","4.315","5.492","1","A1RTD65R1H8MQW","5","6","5","6","2.018","4.705","5.4","4","1.594","8.942","9.971","4","5","6","5","5","14","15","11","11","14","14","1.2","9.193","11.888","6","11","11","1","1","11","11","2.072","4.347","5.498","2","6","7","6","7","2","6","2.112","13.189","13.777","10","75","268","","","20","","","","","80","","","","","","","","","","5","0","0","9.1","0","4","90","4","12.576","12.576","13.2","1","17.613","142.89","180.073","14","1","1","1","0","1","1","0","0","1","0","8","86","1","27.213","103.763","105.172","15","0","0","1","1","0","0","1","1","1","1","1","1","10","91","1","3","3","1","2","13.298","67.726","69.031","8","5","83","17","1.395","2.65","3.017","2","6","1","1","1","11.501","12.814","13.606","2","4","91","6","7","2","5","2","2","0","0","16.081","0","1","","","","","","","","","","","1","1","","","","","","","","","","","1","","","1","","8","1","4","6","1","10","40","1","","","","","","1","","","","","","","","","","1","5","84107","3","9","2","","1","","1","","","","","1","No.","Chrome","92.0.4515.130","CrOS x86_64 13982.69.0","1366x768","A1RTD65R1H8MQW","5","0.067","52.67%"
"21","8/16/21 17:05","8/16/21 17:19","0","68.204.183.57","100","835","1","8/16/21 17:19","R_2uEyOjmkAdTjwdn","","","","","28.49319458","-81.28780365","anonymous","EN","1","5.302","5.302","6.005","1","ALCPF5NANBDSZ","6","6","6","6","2.024","4.159","6.958","4","2.587","10.729","11.991","4","6","5","5","6","15","15","11","11","15","15","2.537","15.256","16.064","7","11","11","1","3","11","9","3.132","5.202","6.942","2","7","7","7","7","1","7","2.752","11.478","12.295","6","90","","60","","","","","","","","18","","","","70","1.673","27.212","37.182","7","5","2.048","2.987","7.49","2","4","81","4","12.265","12.265","13.864","1","23.552","148.093","180.11","7","0","1","1","1","1","1","0","","","","7","81","1","3.243","61.803","62.728","16","1","1","0","1","0","0","1","1","1","1","1","1","11","90","1","2","3","1","3","7.777","60.92","61.925","5","4","75","16","2.07","2.07","2.388","1","6","2","1","1","1.194","15.849","17.047","12","3","83","4","7","1","3","2","2","5.094","16.721","17.495","7","1","","","","","","","","","","","4","1","","","","","","","","","","","4","","","","1","8","5","1","6","1","6","34","1","","","","","","1","","","","","","","","","","1","3","32806","2","11","1","","4","Socialist","","4","","","","1","No problem whatsoever.","Chrome","91.0.4472.114","Linux x86_64","1920x1080","ALCPF5NANBDSZ","6","0.843","80.04%"
"22","8/16/21 17:07","8/16/21 17:19","0","107.77.213.78","100","766","1","8/16/21 17:19","R_0OMu3Z3dM30MBKp","","","","","34.05439758","-118.2440033","anonymous","EN","1","2.671","2.671","3.477","1","A14EYTLSMJRPUK","2","5","6","6","1.96","6.172","7.334","5","1.394","7.211","7.842","4","5","5","5","6","14","14","12","12","14","14","2.672","9.135","10.989","7","11","10","2","3","11","7","1.37","4.644","5.413","2","5","7","6","5","2","5","3.871","11.984","12.555","9","90","","60","","","","","","","","18","","","","5","1.02","1.02","30.259","1","5","1.201","1.201","13.052","1","4","83","4","8.474","21.634","22.777","2","10.265","175.869","180.008","11","1","1","1","1","0","0","1","0","1","0","6","54","1","7.321","78.332","99.678","15","1","1","1","0","0","0","0","1","1","1","1","1","9","83","1","1","3","1","1","6.311","37.005","56.172","5","5","72","16","1.81","1.81","2.67","1","6","1","1","1","0.842","16.986","17.286","6","4","83","6","6","2","6","2","2","2.425","10.471","11.12","6","1","","","","","","","","","","","5","","","","","","","","","","","","5","","","1","","8","1","1","6","4","0","35","1","","","","","","1","","","","","","","","","","1","4","99568","0","3","3","","1","","2","","","","","1","no problems","Chrome","92.0.4515.131","Windows NT 10.0","1920x1080","A14EYTLSMJRPUK","6","0.843","80.04%"
"23","8/16/21 17:05","8/16/21 17:19","0","104.231.97.46","100","841","1","8/16/21 17:19","R_2zLSzh1NkSVhih9","","","","","41.6867981","-81.33989716","anonymous","EN","1","2.003","2.003","2.645","1","AERUGBNS48Z4N","3","2","2","2","2.132","6.58","7.288","4","4.889","12.193","12.687","4","6","6","6","5","14","11","15","11","11","14","1.601","17.705","18.223","6","11","11","11","4","11","6","7.518","15.254","16.101","3","1","1","1","2","7","1","9.358","16.307","17.841","6","75","268","","","20","","","","","20","","","","","","","","","","5","3.611","3.611","5.568","1","4","90","4","21.621","21.621","22.61","1","21.644","135.735","180.172","10","1","1","1","1","1","1","0","1","1","0","7","85","1","11.024","90.321","90.608","15","1","1","1","1","0","0","1","1","1","1","1","1","8","81","1","4","3","1","2","7.677","66.967","72.341","6","4","90","16","1.149","1.765","2.001","2","6","1","1","1","0.85","19.01","19.576","4","3","90","4","7","2","1","1","1","4.078","16.151","16.883","9","1","","","","","","","","","","","1","1","","","","","","","","","","","8","","","","1","8","1","1","6","1","0","33","1","","","","","","1","","","","","","","","","","1","5","44077","1","2","1","","1","","1","","","","","1","","Chrome","92.0.4515.131","Windows NT 10.0","1920x1080","AERUGBNS48Z4N","4","-0.523","30.05%"
"24","8/16/21 17:05","8/16/21 17:20","0","24.151.94.205","100","846","1","8/16/21 17:20","R_3dWhRwwTiQzxa4R","","","","","41.92790222","-73.06939697","anonymous","EN","1","5.929","5.929","6.97","1","A340FMNO9WJG4J","4","2","3","4","4.394","13.111","13.992","5","2.287","11.728","12.419","4","6","5","6","6","12","12","14","14","14","12","15.476","27.059","52.14","6","11","8","6","5","6","4","4.038","5.288","5.985","2","5","5","5","5","5","3","1.848","11.119","11.736","6","90","","60","","","","","","","","9","","","24","","38.726","38.726","41.492","1","5","3.559","3.559","5.863","1","4","16","4","16.299","16.299","18.705","1","11.818","129.503","180.116","8","1","1","1","1","0","1","0","","","0","4","6","1","7.308","51.578","53.33","12","0","0","1","0","0","0","0","1","1","","0","1","11","20","1","1","3","1","2","14.058","42.42","43.722","5","3","8","15","1.09","1.09","3.603","1","4","3","1","1","2.614","12.13","12.855","4","2","5","3","6","2","3","5","5","4.487","13.957","14.611","6","2","","1","","","","","1","","","","","","","","","","","","","","","","5","","","","1","7","5","5","4","","2","33","","","1","","","","1","","","","","","","","","","1","3","6057","4","6","2","","1","","2","","","","","1","","Chrome","92.0.4515.131","Windows NT 10.0","1536x864","A340FMNO9WJG4J","6","0.51","69.50%"
"25","8/16/21 17:06","8/16/21 17:20","0","108.250.169.230","100","842","1","8/16/21 17:20","R_1EiKfjNE90OAY8v","","","","","32.72549438","-96.62329865","anonymous","EN","1","37.189","37.189","38.142","1","A1U4DNYKF6YUY3","5","5","5","5","3.13","8.499","9.257","4","4.58","35.972","36.819","5","4","5","5","6","15","15","11","11","15","15","1.358","11.572","12.322","6","9","11","2","1","11","6","2.361","7.671","7.931","4","7","7","7","7","1","7","2.935","13.107","14.039","6","90","","60","","","","","","","","18","","","","25","48.477","48.477","51.688","1","5","3.534","3.534","8.14","1","5","81","4","11.1","11.1","12.887","1","12.548","171.407","180.012","8","1","1","1","1","0","1","1","1","","","8","81","1","9.172","68.635","69.465","13","0","1","1","1","1","0","1","1","1","1","1","1","11","81","1","1","3","1","2","5.856","49.083","51.952","5","4","73","14","1.531","1.531","2.216","1","4","2","1","1","0.915","18.319","19.013","5","1","9","7","7","1","1","1","1","5.695","17.134","17.909","6","1","","","","","","","","","","","1","1","","","","","","","","","","","4","","","","1","7","4","4","6","4","0","39","1","","","","","","1","","","","","","","","","","1","5","75180","1","5","4","1","3","","","2","","","","1","No","Chrome","92.0.4515.131","Windows NT 10.0","1920x1080","A1U4DNYKF6YUY3","7","1.363","91.36%"
"26","8/16/21 17:06","8/16/21 17:20","0","71.115.145.137","100","833","1","8/16/21 17:20","R_1Io5KMzpvrzGBSW","","","","","43.15710449","-76.32800293","anonymous","EN","1","2.595","2.595","3.668","1","A3HW4QDJB63OQ2","5","5","6","6","1.814","7.303","7.789","10","2.744","9.888","14.87","4","6","6","6","5","14","14","12","11","14","12","1.507","10.268","11.058","7","6","5","3","4","6","6","2.227","4.002","4.607","2","6","6","6","5","2","6","1.563","9.179","9.673","7","90","","84","","","","17","","","","","20","","","","0.639","49.757","57.101","3","5","0.729","0.729","8.521","1","3","55","4","34.176","34.176","97.08","1","9.04","150.154","180.032","22","1","1","1","1","1","0","0","1","0","0","5","55","1","22.186","39.905","49.946","8","","","","","","0","1","1","1","1","1","","5","45","1","1","3","1","2","7.389","52.14","52.712","9","4","60","16","1.342","1.342","1.875","1","6","1","1","1","0.816","14.203","15.574","4","4","85","6","6","2","3","3","2","2.058","11.958","12.15","8","2","1","1","","","","","","","","","","","","","","","","","","","","","1","","","","1","5","7","4","4","","0","31","1","","","","","","1","","","","","","","","","","1","5","13027","0","6","6","","2","","2","","","","","1","","Chrome","92.0.4515.131","Windows NT 10.0","1920x1080","A3HW4QDJB63OQ2","8","1.575","94.24%"
"27","8/16/21 17:07","8/16/21 17:20","0","136.152.143.151","100","790","1","8/16/21 17:20","R_1KeYkpyNZA4bFKK","","","","","37.8657074","-122.2570953","anonymous","EN","1","2.891","3.849","4.529","2","AKDZG54PT6YZ4","4","4","4","4","1.641","5.103","5.705","5","1.38","9.585","10.113","5","4","4","4","4","12","13","12","12","12","14","2.074","8.203","8.915","8","11","11","2","4","11","8","47.635","48.874","49.834","2","5","5","5","3","3","3","1.857","10.051","10.791","10","75","268","","","20","","","","","80","","","","","","","","","","5","0.51","5.241","6.125","2","5","51","4","3.126","3.126","10.437","1","14.931","49.984","180.082","12","1","1","1","1","1","0","0","0","0","0","5","51","1","9.092","55.732","56.563","14","0","0","1","0","1","0","1","1","1","1","1","1","8","51","1","2","3","1","2","78.027","110.443","112.28","5","3","51","16","1.669","1.669","2.689","1","6","1","1","1","0.846","15.105","15.941","5","4","68","5","5","2","3","3","4","3.393","17.874","18.815","10","1","","","","","","","","","","","6","","","","","","","","","","","","6","","","","1","8","5","4","6","1","10","28","","","","","1","","","","","","","","","","1","","1","5","94015","1","4","3","","1","","2","","","","","1","","Firefox","91","Windows NT 10.0","1536x864","AKDZG54PT6YZ4","5","0.067","52.67%"
"28","8/16/21 17:08","8/16/21 17:20","0","100.7.46.64","100","714","1","8/16/21 17:20","R_AhcIj8ReDBzYnaV","","","","","37.51089478","-77.64289856","anonymous","EN","1","7.903","7.903","8.855","1","AJACXA5FC5BYZ","5","5","6","6","2.121","4.776","5.698","4","1.899","10.585","11.028","5","4","6","6","6","14","15","11","11","15","15","1.985","13.651","14.69","6","7","9","3","2","10","7","3.621","6.194","7.039","3","6","6","6","7","1","6","2.2","11.055","11.738","9","90","","120","","","","","","","","18","","","","25","29.884","29.884","34.023","1","5","2.529","2.529","9.056","1","4","70","4","15.94","15.94","16.947","1","23.535","155.434","180.014","9","1","1","1","1","1","0","0","0","","","5","60","1","4.471","53.499","54.619","13","0","0","1","1","0","0","1","1","1","1","1","1","9","85","1","2","3","1","2","5.049","31.585","32.979","5","4","81","15","2.615","2.615","3.788","1","6","1","1","1","1.896","18.209","19.353","7","3","30","6","7","2","2","1","1","3.355","14.746","16.17","6","1","","","","","","","","","","","1","2","","","","","","","1","","","","6","","","","1","8","4","1","6","1","5","45","","","1","","","","1","","","","","","","","","","1","6","23113","2","12","6","","2","","2","","","","","1","No.","Chrome","92.0.4515.131","Macintosh","1440x900","AJACXA5FC5BYZ","7","1.363","91.36%"
